"id","value","count","filename","land_policy","accretion","slr_scenario","yr","acres"
"Pasco",2200,206847.270323523,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",204.452392627717
"Pasco",2400,93185.7875913946,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",92.1068825426615
"Pasco",3200,2160458.966918,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2135.44517299902
"Pasco",4100,9920444.1603465,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",9805.58525785801
"Pasco",4400,2966240.24321665,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2931.89711368068
"Pasco",5200,2449908.12817529,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",2421.54309186728
"Pasco",5400,25556333.1661532,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",25260.4419407555
"Pasco",6110,11261763.2408052,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",11131.3745460032
"Pasco",6120,255500.508944084,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",252.542324051529
"Pasco",6410,6308162.64403555,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",6235.12673694291
"Pasco",6420,40665.2129235417,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",40.1943910883129
"Pasco",6425,12178.8784774132,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",12.0378714224017
"Pasco",6510,4769.2237431705,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",4.71400567067207
"Pasco",6600,82124.4978588484,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",81.1736604226387
"Pasco",7100,3086.74098319933,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",3.05100269609585
"Pasco",9113,1856863.71109245,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1835.36494304542
"Pinellas",0,28667.6425166409,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",28.3357285515833
"Pinellas",1100,741491.277901591,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",732.906291886046
"Pinellas",1200,21037041.8641692,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",20793.4749934659
"Pinellas",1800,1090370.03956355,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",1077.74573524549
"Pinellas",1820,706237.89549983,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",698.061073145734
"Pinellas",1900,405256.296517458,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",400.564239116379
"Pinellas",2100,95027.2794861512,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",93.9270536442606
"Pinellas",2400,7652,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",7.563405144
"Pinellas",3200,38214.4219222331,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",37.7719753452175
"Pinellas",4100,862159.130908041,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",852.177052490388
"Pinellas",4400,37031,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",36.602255082
"Pinellas",5200,511044.140618552,"tbcmp_PD_LA_IntHi_2100","PD","LA","IntHi","2100",505.12727155847
